issuer_id,week_end,n_bonds
1255,2021-09-24,49
1255,2021-10-08,49
32904,2021-09-03,49
41821,2021-10-08,49
41821,2021-10-29,49
1255,2021-12-03,49
1255,2021-11-12,49
32904,2021-02-19,49
32904,2021-12-31,49
534,2021-12-31,49
534,2021-11-26,49
1255,2021-08-13,49
32904,2021-07-23,49
32904,2021-11-19,49
36959,2021-10-29,48
42277,2021-12-10,48
32904,2021-08-06,48
32904,2021-03-26,48
32904,2021-08-13,48
35004,2021-09-24,48
32904,2021-04-23,48
32904,2021-01-15,48
32904,2021-02-26,48
32904,2021-01-08,48
35004,2021-07-02,48
37581,2021-06-11,48
32904,2021-12-24,48
36959,2021-09-03,48
34918,2021-07-23,48
42313,2021-04-16,48
34918,2021-07-09,48
35004,2021-05-21,48
1255,2021-08-06,48
1255,2021-06-11,48
34918,2021-09-03,48
1255,2021-06-25,48
34918,2021-06-11,48
35004,2021-02-05,48
42277,2021-10-29,48
34918,2021-05-28,48
34918,2021-07-16,48
42313,2021-04-09,48
36959,2021-10-22,48
36718,2021-11-12,48
32904,2021-06-04,48
36959,2021-08-20,48
34918,2021-08-06,48
36959,2021-10-08,48
36959,2021-07-30,48
35004,2021-05-28,47
36959,2021-11-05,47
34918,2021-10-01,47
42313,2021-03-26,47
35004,2021-03-05,47
35004,2021-04-30,47
36959,2021-08-27,47
1255,2021-05-28,47
32904,2021-03-05,47
35004,2021-02-12,47
32904,2021-04-09,47
1284,2021-01-15,47
32904,2021-08-20,47
36959,2021-09-10,47
36718,2021-07-09,47
34918,2021-10-29,47
263,2021-02-05,47
35004,2021-04-16,47
41821,2021-11-19,47
35004,2021-02-26,47
34918,2021-11-19,47
42277,2021-12-24,47
34918,2021-09-17,47
34918,2021-12-10,47
34918,2021-08-13,46
35004,2021-06-18,46
42313,2021-05-28,46
37581,2021-02-05,46
36959,2021-11-19,46
35004,2021-04-23,46
42313,2021-06-18,46
42313,2021-02-26,46
42313,2021-12-10,46
35004,2021-12-10,46
42313,2021-11-19,46
34918,2021-08-27,46
34918,2021-06-04,46
34918,2021-09-10,46
34918,2021-12-03,46
42313,2021-01-22,46
263,2021-01-22,46
263,2021-01-08,46
263,2021-01-15,46
263,2021-01-29,46
34918,2021-12-17,46
34918,2021-10-08,46
37581,2021-12-03,46
1255,2021-11-26,46
1255,2021-07-30,46
1255,2021-12-24,46
4268,2021-12-17,46
32904,2021-05-21,46
32904,2021-12-10,46
35004,2021-07-30,46
4268,2021-12-03,46
37581,2021-04-09,46
41821,2021-04-23,46
32904,2021-03-12,46
32904,2021-09-24,46
36959,2021-10-15,46
36718,2021-09-10,46
36718,2021-12-31,46
36959,2021-12-10,46
41821,2021-05-28,45
35004,2021-03-26,45
35004,2021-12-31,45
35004,2021-12-24,45
42313,2021-08-27,45
41821,2021-05-07,45
34918,2021-11-05,45
34918,2021-11-12,45
34918,2021-02-05,45
34918,2021-10-22,45
36959,2021-10-01,45
34918,2021-03-05,45
4268,2021-10-08,45
32904,2021-07-16,45
4268,2021-11-05,45
41821,2021-07-30,45
36718,2021-12-03,45
42313,2021-06-11,45
34918,2021-09-24,45
36959,2021-11-26,45
36959,2021-12-17,45
34918,2021-03-12,45
35004,2021-12-03,45
36959,2021-11-12,45
35004,2021-06-11,45
36959,2021-12-31,45
34918,2021-02-26,45
42313,2021-07-30,45
4268,2021-10-22,45
35004,2021-07-23,45
34918,2021-01-22,45
34918,2021-01-29,45
1255,2021-06-04,44
41821,2021-09-17,44
34918,2021-04-16,44
34918,2021-04-09,44
34918,2021-01-15,44
